date_index,horas_operacion,toneladas,au_cabeza,ag_cabeza,pb_cabeza,zn_cabeza,fe_cabeza,cu_cabeza,au_concentrado_pb,ag_concentrado_pb,pb_concentrado_pb,zn_concentrado_pb,fe_concentrado_pb,cu_concentrado_pb,au_colas_pb,ag_colas_pb,pb_colas_pb,zn_colas_pb,fe_colas_pb,cu_colas_pb,au_concentrado_zn,ag_concentrado_zn,pb_concentrado_zn,zn_concentrado_zn,fe_concentrado_zn,cu_concentrado_zn,au_colas_zn,ag_colas_zn,pb_colas_zn,zn_colas_zn,fe_colas_zn,cu_colas_zn,au_concentrado_fe,ag_concentrado_fe,pb_concentrado_fe,zn_concentrado_fe,fe_concentrado_fe,cu_concentrado_fe,au_colas_fe,ag_colas_fe,pb_colas_fe,zn_colas_fe,fe_colas_fe,cu_colas_fe,au_recuperacion,ag_recuperacion,pb_recuperacion,zn_recuperacion,fe_recuperacion,au_contenido,ag_contenido,pb_contenido,zn_contenido,ag_concentrado_pb_ley,pb_concentrado_pb_ley,zn_concentrado_pb_ley,ag_concentrado_zn_ley,zn_concentrado_zn_ley,au_concentrado_fe_ley,ag_concentrado_fe_ley,fe_concentrado_fe_ley
2024-02-25_2,12.0,2113.83028,1.41,405.05,1.09,1.97,6.022,0.03,24.12,11987.94,47.1,10.39,7.23,0.57,0.49,96.71,0.12,1.92,5.35,0.02,1.37,1034.81,0.71,48.83,11.59,0.37,0.45,61.510000000000005,0.1,0.18,5.8,0.01,2.5085714285714285,599.5485714285714,0.5614285714285714,1.7714285714285711,35.73685714285714,0.0465714285714285,0.3257142857142857,29.71,0.0914285714285714,0.0985714285714285,3.749857142857143,0.0104285714285714,73.87496764261503,93.49805939142908,90.25708334526271,79.22558376188788,32.326261825741334,1.7735261424033273,800.5368898605485,24.38742709313096,35.68426948182621,11987.89389719217,44.4929390490889,10.293090729463968,1034.862355873665,47.92316358977551,2.5387697446623645,599.4456910338837,35.74302067041588
2024-02-26_1,11.4,1893.8384,1.52,618.75,2.3,2.92,8.27,0.044,28.0,12818.96,42.66,10.88,7.81,0.61,0.6,88.55,0.1,2.11,6.59,0.02,1.17,790.93,0.56,51.81,11.56,0.37,0.55,61.68,0.09,0.21,6.73,0.01,3.1357142857142857,774.03,0.6271428571428571,2.322857142857143,35.80285714285714,0.0657142857142857,0.3557142857142857,40.71428571428572,0.1042857142857142,0.1085714285714285,4.3585714285714285,0.01,78.61257708700884,94.10027648489934,94.43867679061783,74.77652665991326,15.10636536583066,2.590381395459982,1102.678821565192,34.986677370602855,35.369942939913805,12818.9010821588,44.35682341758631,11.085819655055811,790.9048843356962,52.8895559098247,3.264078193024642,773.158923524286,36.58523043116366
2024-02-26_2,12.0,1897.33516,1.48,603.13,1.94,2.72,8.812,0.036,29.81,13740.83,42.87,11.62,8.73,0.62,0.63,90.87,0.0799999999999999,2.08,6.14,0.02,1.03,836.02,0.53,50.17,11.73,0.38,0.49,60.08,0.07,0.17,6.22,0.01,2.8857142857142857,704.0157142857144,0.4914285714285713,1.6542857142857144,38.58714285714286,0.06,0.3514285714285714,46.22142857142857,0.1414285714285714,0.15,5.0685714285714285,0.0114285714285714,77.42292941303333,93.0661014136453,94.78325976552163,76.10087015418172,11.530202579453674,1.626150295595817,800.5368898605485,50.06071444954134,58.15003299371739,13740.766400207469,44.08085282774403,11.7301951912677,836.0790405665915,50.31948058496014,2.9738781749798595,703.614585327299,38.84053754489816
2024-02-27_1,12.0,1870.3055,1.48,394.94,0.68,1.13,5.77,0.023,31.26,15210.93,32.9,9.98,8.98,0.59,0.55,62.0,0.05,1.02,4.45,0.01,1.59,970.61,0.5,50.98,10.14,0.41,0.48,57.3,0.05,0.1,4.32,0.01,2.6942857142857144,771.2585714285715,0.6985714285714286,2.162857142857143,36.41957142857143,0.0572857142857142,0.2828571428571428,33.308571428571426,0.0614285714285714,0.0728571428571428,3.3881428571428573,0.0094285714285714,71.75339674452557,92.0609105656916,92.2850635158332,79.22558376188788,24.60985651434264,1.5356859971586092,680.0157030045162,12.882819331199537,5.121317328291899,15210.724977245149,31.34099830643737,10.68926856039341,968.3396070230924,54.18901298258984,2.8699629682241508,771.2039749010017,36.61323906401306
2024-02-27_2,11.9,1964.15912,1.52,379.01,0.85,1.73,6.09,0.024,33.23,14852.48,36.65,8.63,8.49,0.68,0.55,84.61,0.11,1.78,5.01,0.02,1.15,849.98,1.55,48.83,11.45,0.34,0.49,70.2,0.1,0.27,4.610000000000001,0.02,2.854285714285714,762.27,0.6428571428571429,1.7971428571428572,35.594857142857144,0.0597142857142856,0.3571428571428571,45.82,0.0985714285714285,0.0857142857142857,4.231571428571429,0.011,69.14838210555908,88.64029937838575,86.47362894589588,79.22558376188788,22.10924421314496,1.626150295595817,659.8702546362729,14.3730314981211,4.948293090388443,14852.402051961595,36.70705184277361,9.116153750995782,850.0698513811658,34.3122230663155,2.931181451874104,762.5970895414906,35.383552523865326
2024-02-28_1,12.0,1897.33516,1.38,352.78,0.81,2.0,5.64,0.04,24.32,10818.24,38.52,9.29,8.32,0.71,0.49,62.64,0.07,1.64,5.68,0.02,1.53,812.54,0.47,48.64,11.38,0.38,0.39,39.09,0.07,0.15,5.81,0.01,2.565714285714286,488.61285714285714,0.6128571428571429,2.3085714285714287,36.04571428571428,0.0742857142857142,0.3514285714285714,40.19714285714286,0.1671428571428571,0.1985714285714285,5.4,0.0142857142857142,66.07560182494123,89.2261584997974,91.87642034828208,78.0689301765489,-1.441835864130352,1.608864350367734,800.5368898605485,3.1270982643148124,4.95616997391046,10818.194260807895,34.06359872180067,9.357077513369823,812.339553276029,49.15749842286439,2.559984478271093,488.7158178830053,36.03705130313088
2024-02-28_2,12.0,1950.18553,1.67,547.65,1.31,3.06,7.314,0.053,21.21,10926.13,44.66,9.23,7.85,0.81,0.53,77.13,0.1,2.18,6.19,0.02,1.15,678.25,0.4199999999999999,46.57,11.45,0.36,0.44,43.77,0.09,0.13,6.28,0.01,2.682857142857143,602.7742857142857,0.9528571428571428,3.611428571428571,34.25714285714285,0.0828571428571428,0.3485714285714286,37.66428571428571,0.15,0.1771428571428571,4.974285714285714,0.0128571428571428,74.76606664731865,93.8350126455149,93.7134483652824,80.51970138203114,5.369269500442985,1.4516808909864805,706.6084237247192,22.5063201097537,31.13318179209833,10926.10475420764,37.74020371544939,9.315809295401088,678.4259045757072,45.03526960436388,2.713119889153212,601.8501460000726,34.4172741074909
2024-02-29_1,11.3,1870.12,1.7,554.45,1.46,2.81,7.657,0.048,24.9,11450.74,44.47,10.44,8.66,0.79,0.43,79.78,0.09,2.27,6.58,0.02,0.95,806.27,0.51,47.34,12.52,0.42,0.45,48.33,0.08,0.21,6.4,0.01,2.3514285714285714,452.88571428571424,0.3428571428571428,1.5785714285714283,38.051428571428566,0.0514285714285714,0.3042857142857142,36.29571428571428,0.13,0.1714285714285714,4.442857142857143,0.0114285714285714,79.75887319024469,94.16232906098416,94.40976435701938,75.19475371499901,15.960125625426292,2.2208327034735484,976.35792730381,31.56756772985763,36.0339151483263,11450.710134788298,40.43671698075964,10.56112729938477,806.0461502256408,48.45370390168715,2.408880679966215,452.146340245505,38.65433839187013
2024-02-29_2,12.0,1981.41,1.53,520.91,1.12,2.67,7.004,0.049,26.34,12263.16,48.8,9.48,7.71,0.82,0.43,86.88,0.09,2.22,6.46,0.02,1.19,849.98,0.54,48.86,11.18,0.44,0.39,48.03,0.1,0.19,6.52,0.01,2.3142857142857145,527.1528571428571,0.4428571428571429,1.7957142857142858,38.38014285714286,0.0524285714285714,0.29,36.07142857142857,0.1342857142857142,0.1428571428571428,4.3502857142857145,0.0107142857142857,79.21265927444479,93.8015942935367,92.9436707420477,81.28141926369027,14.063565088326564,2.1446208923297,968.1602914323846,28.78745312991285,43.63560314768416,12263.136900029476,40.75894552795703,9.464680479867011,850.0698513811658,47.15145189505535,2.3560416788466743,526.034947439677,38.95607427038293
2024-03-01_1,12.0,2064.06441,1.33,545.35,1.91,2.81,7.34,0.032,26.96,13535.1,47.41,9.62,7.26,0.41,0.53,96.81,0.11,2.31,5.97,0.01,1.0,894.34,0.63,46.49,12.06,0.24,0.43,46.62,0.09,0.17,5.85,0.01,2.3685714285714288,551.6385714285714,0.5657142857142858,2.031428571428571,34.794285714285714,0.0542857142857142,0.32,39.62571428571428,0.1228571428571428,0.1314285714285714,4.538571428571428,0.0114285714285714,74.886901982849,93.4835325509648,92.94752478632016,84.0922175584958,7.249540245684533,2.0437431482193213,1052.2857225529488,33.35961421097824,50.88564703802564,13535.104509815692,48.42177994903957,9.578836937491726,894.5297201671044,43.09183770700682,2.4052235317054924,550.8452804198877,35.03688195042357
2024-03-01_2,11.5,1888.2776,1.39,470.53,1.4,2.4,7.477,0.03,25.27,14175.81,39.06,12.23,9.05,0.42,0.59,88.86,0.09,1.91,5.89,0.01,0.95,917.66,0.59,51.21,10.71,0.25,0.49,49.93,0.08,0.14,5.84,0.01,2.387142857142857,487.5328571428572,0.3771428571428572,1.5342857142857145,35.15142857142857,0.0442857142857142,0.3071428571428571,35.13142857142857,0.1185714285714285,0.1271428571428571,4.382857142857143,0.0107142857142857,71.56984753086681,93.28912521099136,91.30332647948153,81.38115917294061,17.720273807517145,1.575725501661517,828.8657244835831,20.784786091696883,39.151867716575104,14175.78447560165,40.62635557397629,12.145913723404377,917.968026853989,47.52134697271735,2.5079801365153798,487.2212056948415,35.558940574391215
2024-03-02_1,11.6,1950.18553,1.2,368.65,1.06,1.7,6.594,0.032,30.58,13144.71,50.09,9.48,7.25,0.74,0.64,96.27,0.12,1.97,6.56,0.02,1.38,962.24,0.75,46.82,11.5,0.36,0.49,64.94,0.11,0.08,6.54,0.01,2.8085714285714287,652.85,0.6657142857142857,2.3242857142857143,35.82371428571428,0.0451428571428571,0.36,34.36,0.1071428571428571,0.11,4.420571428571429,0.0122857142857142,70.54366196686856,91.6284329172364,88.40436851444102,84.20915001736677,26.280197240064005,1.608864350367734,658.7496942854452,19.928167772350115,31.134607773810377,13144.729747657282,48.95256783000029,9.372184499698834,962.0427411013894,46.68880182086906,2.8794622235444303,652.6271597166611,36.22331019363755
2024-03-02_2,12.0,2036.77848,1.13,474.77,0.92,1.89,6.296,0.031,29.71,13535.1,43.2,9.17,8.39,0.53,0.53,93.98,0.07,1.57,5.69,0.02,1.45,948.26,0.55,51.2,10.95,0.32,0.38,57.76,0.07,0.1,5.65,0.01,2.628571428571429,619.09,0.5057142857142858,1.977142857142857,35.364,0.0479999999999999,0.3085714285714286,32.67,0.0842857142857142,0.1128571428571428,4.169857142857143,0.0104285714285714,73.44031945180883,93.81009925662948,90.8444491698748,85.40540119535348,24.26139648391188,1.592137298948499,907.1448972186498,17.737220334053134,36.775907797388086,13535.104509815692,42.6283974839241,9.077612289505057,948.6881283893556,45.33982648490582,2.646214068646711,619.0316963326618,35.52664860819944
2024-03-03_1,12.0,1973.80152,1.65,544.76,1.99,2.7,6.997,0.043,29.61,12479.28,46.86,9.45,7.22,0.79,0.48,91.51,0.14,1.98,5.74,0.02,1.7,962.99,0.68,50.48,9.36,0.45,0.45,55.66,0.1,0.12,5.35,0.01,2.4585714285714286,572.6371428571429,0.5171428571428571,1.707142857142857,33.902857142857144,0.0514285714285714,0.3128571428571428,35.480000000000004,0.11,0.1171428571428571,4.1571428571428575,0.01,80.78119682923983,94.19969072862963,93.01753482072576,79.8328114911936,20.62160855000157,2.4803047834026057,1012.8804022372584,34.35361149473739,37.92189183091875,12479.261066081388,47.56895104419797,9.563889345831363,963.068723793868,50.4765862663105,2.511283262266393,572.5885978294417,34.25978713523214
2024-03-03_2,10.9,1829.0708,1.44,541.73,1.89,2.81,7.049,0.041,26.67,13954.65,50.66,9.48,7.24,0.77,0.4399999999999999,105.22,0.15,2.38,5.92,0.02,1.14,873.27,0.72,51.93,9.52,0.38,0.39,65.44,0.14,0.26,6.44,0.01,2.381428571428572,555.0985714285714,0.5,2.067142857142857,35.9,0.0557142857142857,0.3214285714285714,41.07714285714285,0.1428571428571428,0.1514285714285714,4.701428571428572,0.0114285714285714,78.89593932972224,93.34893973229264,90.77253150160188,81.90567697077113,24.41136235403272,1.8741411707682465,924.9596628568446,29.56579236886744,43.447927688063366,13954.625341675965,51.28565778053376,9.451938545582395,873.559604055546,49.826545847550165,2.357954364702464,554.9798669337105,35.98720258480353
2024-03-04_1,12.0,1959.50524,0.88,361.86,0.93,1.81,6.012,0.024,23.7,14550.94,50.1,8.38,7.42,0.67,0.4399999999999999,95.14,0.14,1.93,6.18,0.01,1.12,867.69,0.8,51.94,10.04,0.33,0.4,65.26,0.14,0.17,6.44,0.0128571428571428,2.412857142857143,633.5471428571428,0.6485714285714286,2.31,36.15257142857143,0.0558571428571428,0.32,30.60571428571428,0.1,0.1071428571428571,3.971428571428572,0.01,69.17338729929475,92.4668306197352,85.603397901184,83.94169398246223,32.22718531969587,1.188850188458749,655.6513806772383,17.544049466140244,35.1054283972942,14550.941129598044,48.5254971317905,8.268338841446099,867.8427222622014,49.026173155745965,2.358218659690697,633.3305065500583,36.47008800838574
2024-03-04_2,12.0,1918.7931,1.43,418.63,1.07,2.25,7.737,0.026,28.69,15409.33,48.51,8.74,7.85,0.71,0.53,96.16,0.11,1.87,6.52,0.01,1.42,915.44,0.72,52.48,10.0,0.34,0.44,65.13,0.12,0.18,6.5,0.0114285714285714,2.482857142857143,585.8671428571429,0.4328571428571429,1.7657142857142851,35.40157142857143,0.0467142857142857,0.2942857142857143,33.778571428571425,0.1114285714285714,0.1342857142857142,4.321714285714286,0.0107142857142857,74.46774881977409,92.82162434931097,88.48334014898091,82.89946334490448,29.235221165176284,1.5812536528402383,745.6030241218937,19.28830837380125,35.16551583217513,15409.271886088149,47.73535185218015,8.750874067435968,915.6173159492356,51.31225929467148,2.578452605576943,585.708329393102,36.02799993629358
2024-03-05_1,12.0,1919.91384,1.2,485.79,1.19,1.99,6.871,0.029,28.96,15992.73,47.15,9.07,8.12,0.56,0.45,94.6,0.16,1.9,6.25,0.02,0.98,921.78,0.78,50.77,10.03,0.3,0.44,55.1,0.1,0.12,5.17,0.01,2.5828571428571427,678.9814285714285,0.5971428571428572,2.067142857142857,36.496857142857145,0.0557142857142857,0.2742857142857142,31.64142857142857,0.0785714285714285,0.1,3.658,0.0095714285714285,75.78627685580666,94.156156462187,89.70410223341668,85.11624194777478,22.35761879352168,1.6495428169405526,878.1708801962344,21.86037978588957,38.77786895210639,15992.721841597207,46.27367977440787,8.901510327909993,922.0695785476164,45.4497723545468,2.68365355797837,678.7986122845674,37.28066709988149
2024-03-05_2,11.457368421052632,1939.531818086519,1.82,429.36,1.21,1.74,6.348,0.025,33.12,17618.1,47.98,9.48,7.12,0.61,0.53,92.15,0.1,1.43,5.12,0.01,1.55,1056.45,0.77,52.58,10.04,0.27,0.38,64.72142857142858,0.1142857142857143,0.1814285714285714,5.901428571428571,0.01,2.67,636.6742857142857,0.6342857142857142,1.9628571428571429,35.12728571428571,0.0515714285714285,0.3371428571428572,30.76285714285714,0.0928571428571428,0.1142857142857142,4.276,0.0107142857142857,74.69699365936802,93.550241283122,88.55756966553548,78.68471650625418,31.416978191060856,1.4119318203232567,660.894623508415,15.566019394088038,22.74220327817507,17617.965816485023,49.168802904260616,9.47194696354804,1056.684485033252,50.96790895346661,2.619450270395815,636.7244569693405,34.69946882308673
2024-03-06_1,11.457368421052632,1939.531818086519,1.4516947551811024,530.6662005027559,1.5259409627874017,2.7848621766732284,7.428112756279527,0.0468842703425196,25.710978217821783,12528.663418498025,66.6202233201581,10.245832015810278,7.772343873517786,0.6932693069306931,0.6235513833992095,144.26978260869566,0.2172450592885375,2.596879446640316,7.291853754940711,0.0288707753479125,1.764984220907298,1145.780849516765,1.2546015779092703,49.684905325443786,10.62000986193294,0.4171321499013806,0.4980848126232741,86.15146400508876,0.1596449704142012,0.2719901380670611,6.847465483234714,0.0198238993710691,2.721922222222222,843.5350111111111,0.8867333333333334,3.6918592592592594,35.16295185185185,0.2106037037037036,0.3857011070110701,52.40366420664206,0.1497675276752767,0.1435313653136531,5.322642066420665,0.0197004048582995,74.21173826994959,91.34345696479286,89.94397456257957,81.23654067520417,19.504963598211383,1.9761758047432316,940.147032618919,37.69045736110417,48.45628330703049,12528.662734225849,62.28393523488572,10.141241734385453,1145.93387712587,47.02442741825454,2.7604396039372894,843.4463892697207,35.40400281546246
2024-03-06_2,11.457368421052632,1939.531818086519,1.4516947551811024,530.6662005027559,1.5259409627874017,2.7848621766732284,7.428112756279527,0.0468842703425196,25.710978217821783,12528.663418498025,66.6202233201581,10.245832015810278,7.772343873517786,0.6932693069306931,0.6235513833992095,144.26978260869566,0.2172450592885375,2.596879446640316,7.291853754940711,0.0288707753479125,1.764984220907298,1145.780849516765,1.2546015779092703,49.684905325443786,10.62000986193294,0.4171321499013806,0.4980848126232741,86.15146400508876,0.1596449704142012,0.2719901380670611,6.847465483234714,0.0198238993710691,2.721922222222222,843.5350111111111,0.8867333333333334,3.6918592592592594,35.16295185185185,0.2106037037037036,0.3857011070110701,52.40366420664206,0.1497675276752767,0.1435313653136531,5.322642066420665,0.0197004048582995,74.21173826994959,91.34345696479286,89.94397456257957,81.23654067520417,19.504963598211383,1.9761758047432316,940.147032618919,37.69045736110417,48.45628330703049,12528.662734225849,62.28393523488572,10.141241734385453,1145.93387712587,47.02442741825454,2.7604396039372894,843.4463892697207,35.40400281546246
2024-03-07_1,11.457368421052632,1939.531818086519,1.4516947551811024,530.6662005027559,1.5259409627874017,2.7848621766732284,7.428112756279527,0.0468842703425196,25.710978217821783,12528.663418498025,66.6202233201581,10.245832015810278,7.772343873517786,0.6932693069306931,0.6235513833992095,144.26978260869566,0.2172450592885375,2.596879446640316,7.291853754940711,0.0288707753479125,1.764984220907298,1145.780849516765,1.2546015779092703,49.684905325443786,10.62000986193294,0.4171321499013806,0.4980848126232741,86.15146400508876,0.1596449704142012,0.2719901380670611,6.847465483234714,0.0198238993710691,2.721922222222222,843.5350111111111,0.8867333333333334,3.6918592592592594,35.16295185185185,0.2106037037037036,0.3857011070110701,52.40366420664206,0.1497675276752767,0.1435313653136531,5.322642066420665,0.0197004048582995,74.21173826994959,91.34345696479286,89.94397456257957,81.23654067520417,19.504963598211383,1.9761758047432316,940.147032618919,37.69045736110417,48.45628330703049,12528.662734225849,62.28393523488572,10.141241734385453,1145.93387712587,47.02442741825454,2.7604396039372894,843.4463892697207,35.40400281546246
2024-03-07_2,11.457368421052632,1939.531818086519,1.4516947551811024,530.6662005027559,1.5259409627874017,2.7848621766732284,7.428112756279527,0.0468842703425196,25.710978217821783,12528.663418498025,66.6202233201581,10.245832015810278,7.772343873517786,0.6932693069306931,0.6235513833992095,144.26978260869566,0.2172450592885375,2.596879446640316,7.291853754940711,0.0288707753479125,1.764984220907298,1145.780849516765,1.2546015779092703,49.684905325443786,10.62000986193294,0.4171321499013806,0.4980848126232741,86.15146400508876,0.1596449704142012,0.2719901380670611,6.847465483234714,0.0198238993710691,2.721922222222222,843.5350111111111,0.8867333333333334,3.6918592592592594,35.16295185185185,0.2106037037037036,0.3857011070110701,52.40366420664206,0.1497675276752767,0.1435313653136531,5.322642066420665,0.0197004048582995,74.21173826994959,91.34345696479286,89.94397456257957,81.23654067520417,19.504963598211383,1.9761758047432316,940.147032618919,37.69045736110417,48.45628330703049,12528.662734225849,62.28393523488572,10.141241734385453,1145.93387712587,47.02442741825454,2.7604396039372894,843.4463892697207,35.40400281546246
2024-03-08_1,11.457368421052632,1939.531818086519,1.4516947551811024,530.6662005027559,1.5259409627874017,2.7848621766732284,7.428112756279527,0.0468842703425196,25.710978217821783,12528.663418498025,66.6202233201581,10.245832015810278,7.772343873517786,0.6932693069306931,0.6235513833992095,144.26978260869566,0.2172450592885375,2.596879446640316,7.291853754940711,0.0288707753479125,1.764984220907298,1145.780849516765,1.2546015779092703,49.684905325443786,10.62000986193294,0.4171321499013806,0.4980848126232741,86.15146400508876,0.1596449704142012,0.2719901380670611,6.847465483234714,0.0198238993710691,2.721922222222222,843.5350111111111,0.8867333333333334,3.6918592592592594,35.16295185185185,0.2106037037037036,0.3857011070110701,52.40366420664206,0.1497675276752767,0.1435313653136531,5.322642066420665,0.0197004048582995,74.21173826994959,91.34345696479286,89.94397456257957,81.23654067520417,19.504963598211383,1.9761758047432316,940.147032618919,37.69045736110417,48.45628330703049,12528.662734225849,62.28393523488572,10.141241734385453,1145.93387712587,47.02442741825454,2.7604396039372894,843.4463892697207,35.40400281546246
2024-03-08_2,11.457368421052632,1939.531818086519,1.4516947551811024,530.6662005027559,1.5259409627874017,2.7848621766732284,7.428112756279527,0.0468842703425196,25.710978217821783,12528.663418498025,66.6202233201581,10.245832015810278,7.772343873517786,0.6932693069306931,0.6235513833992095,144.26978260869566,0.2172450592885375,2.596879446640316,7.291853754940711,0.0288707753479125,1.764984220907298,1145.780849516765,1.2546015779092703,49.684905325443786,10.62000986193294,0.4171321499013806,0.4980848126232741,86.15146400508876,0.1596449704142012,0.2719901380670611,6.847465483234714,0.0198238993710691,2.721922222222222,843.5350111111111,0.8867333333333334,3.6918592592592594,35.16295185185185,0.2106037037037036,0.3857011070110701,52.40366420664206,0.1497675276752767,0.1435313653136531,5.322642066420665,0.0197004048582995,74.21173826994959,91.34345696479286,89.94397456257957,81.23654067520417,19.504963598211383,1.9761758047432316,940.147032618919,37.69045736110417,48.45628330703049,12528.662734225849,62.28393523488572,10.141241734385453,1145.93387712587,47.02442741825454,2.7604396039372894,843.4463892697207,35.40400281546246
2024-03-09_1,11.457368421052632,1939.531818086519,1.4516947551811024,530.6662005027559,1.5259409627874017,2.7848621766732284,7.428112756279527,0.0468842703425196,25.710978217821783,12528.663418498025,66.6202233201581,10.245832015810278,7.772343873517786,0.6932693069306931,0.6235513833992095,144.26978260869566,0.2172450592885375,2.596879446640316,7.291853754940711,0.0288707753479125,1.764984220907298,1145.780849516765,1.2546015779092703,49.684905325443786,10.62000986193294,0.4171321499013806,0.4980848126232741,86.15146400508876,0.1596449704142012,0.2719901380670611,6.847465483234714,0.0198238993710691,2.721922222222222,843.5350111111111,0.8867333333333334,3.6918592592592594,35.16295185185185,0.2106037037037036,0.3857011070110701,52.40366420664206,0.1497675276752767,0.1435313653136531,5.322642066420665,0.0197004048582995,74.21173826994959,91.34345696479286,89.94397456257957,81.23654067520417,19.504963598211383,1.9761758047432316,940.147032618919,37.69045736110417,48.45628330703049,12528.662734225849,62.28393523488572,10.141241734385453,1145.93387712587,47.02442741825454,2.7604396039372894,843.4463892697207,35.40400281546246
